NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180904;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180905;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180906;0.5;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180907;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180908;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180909;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180910;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180911;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180912;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180913;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180914;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180915;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180916;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180917;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180918;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180919;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180920;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180921;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180922;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180923;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180924;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180925;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180926;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180927;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180928;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180929;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20180930;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181001;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181002;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181003;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181004;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181005;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181006;50.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181007;1.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181008;50.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181009;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181010;50.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181011;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181012;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181013;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181014;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181015;10.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181016;6.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181017;2.4;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181018;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181019;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181020;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181021;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181022;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181023;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181024;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181025;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181026;0.5;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181027;5.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181028;15.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181029;25.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181030;30.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181031;47.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181101;16.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181102;2.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181103;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181104;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181105;10.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181106;6.9;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181107;4.7;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181108;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181109;4.1;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181110;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181111;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181112;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181113;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181114;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181115;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181116;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181117;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181118;0.1;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181119;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181120;27.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181121;0.9;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181122;7.5;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181123;15.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181124;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181125;5.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181126;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181127;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181128;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181129;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181130;15.2;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181201;0.2;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181202;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181203;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181204;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181205;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181206;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181207;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181208;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181209;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181210;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181211;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181212;0.1;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181213;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181214;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181215;2.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181216;14.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181217;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181218;2.8;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181219;8.4;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181220;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181221;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181222;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181223;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181224;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181225;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181226;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181227;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181228;0.2;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181229;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181230;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20181231;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190101;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190102;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190103;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190104;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190105;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190106;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190107;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190108;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190109;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190110;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190111;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190112;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190113;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190114;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190115;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190116;2.5;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190117;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190118;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190119;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190120;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190121;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190122;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190123;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190124;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190125;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190126;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190127;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190128;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190129;2.5;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190130;1.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190131;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190201;20.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190202;13.8;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190203;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190204;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190205;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190206;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190207;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190208;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190209;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190210;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190211;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190212;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190213;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190214;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190215;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190216;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190217;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190218;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190219;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190220;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190221;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190222;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190223;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190224;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190225;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190226;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190227;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190228;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190301;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190302;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190303;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190304;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190305;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190306;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190307;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190308;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190309;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190310;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190311;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190312;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190313;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190314;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190315;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190316;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190317;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190318;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190319;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190320;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190321;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190322;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190323;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190324;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190325;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190326;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190327;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190328;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190329;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190330;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190331;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190401;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190402;2.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190403;34.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190404;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190405;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190406;30.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190407;5.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190408;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190409;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190410;8.7;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190411;5.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190412;0.1;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190413;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190414;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190415;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190416;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190417;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190418;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190419;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190420;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190421;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190422;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190423;1.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190424;15.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190425;10.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190426;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190427;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190428;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190429;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190430;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190501;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190502;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190503;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190504;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190505;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190506;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190507;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190508;1.8;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190509;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190510;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190511;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190512;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190513;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190514;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190515;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190516;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190517;0.7;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190518;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190519;4.7;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190520;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190521;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190522;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190523;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190524;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190525;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190526;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190527;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190528;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190529;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190530;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190531;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190601;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190602;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190603;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190604;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190605;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190606;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190607;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190608;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190609;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190610;10.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190611;2.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190612;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190613;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190614;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190615;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190616;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190617;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190618;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190619;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190620;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190621;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190622;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190623;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190624;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190625;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190626;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190627;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190628;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190629;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190630;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190701;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190702;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190703;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190704;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190705;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190706;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190707;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190708;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190709;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190710;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190711;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190712;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190713;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190714;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190715;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190716;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190717;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190718;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190719;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190720;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190721;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190722;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190723;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190724;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190725;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190726;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190727;3.4;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190728;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190729;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190730;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190731;0.0;1
13055006;MARSEILLE-STE MARTHE;43.338500;5.404500;121;20190801;0.0;1
